Portfolio_ID,Client_ID,Security_Ticker,Security_Name,Asset_Class,Sector,Country,Currency,Quantity,Purchase_Price,Current_Price,Market_Value_USD_M,Cost_Basis_USD_M,Unrealized_PnL_USD_M,Realized_PnL_USD_M,Weight_Pct,Benchmark,Duration_Years,Credit_Rating,Liquidity_Score
P-141,CLT-1014,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,55161.0,147.48,201.88,11.136,8.135,3.001,1.037,0.77,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,HDFCBANK_IN,HDFC Bank Ltd.,Equity,Financials,India,INR,542261.0,392.23,381.18,206.699,212.691,-5.992,-1.609,24.08,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,1027923.0,180.05,158.65,163.08,185.078,-21.998,-7.089,19.0,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,929936.0,171.74,145.71,135.501,159.707,-24.206,-8.994,15.79,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,813545.0,147.59,140.27,114.116,120.071,-5.955,-0.775,13.3,Bloomberg Global Aggregate,0.0,N/A,2
P-142,CLT-1014,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,499791.0,167.92,182.12,91.022,83.925,7.097,2.16,10.61,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,524507.0,77.19,104.99,55.068,40.487,14.581,5.736,6.42,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,434397.0,91.19,94.05,40.855,39.613,1.242,0.452,4.76,Bloomberg Global Aggregate,5.7,AA+,1
P-142,CLT-1014,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,41398.0,359.24,352.36,14.587,14.872,-0.285,-0.053,1.7,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,126862.0,88.55,92.77,11.769,11.234,0.535,0.158,1.37,Bloomberg Global Aggregate,4.6,AAA,1
P-142,CLT-1014,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,24267.0,452.37,415.29,10.078,10.978,-0.9,-0.328,1.17,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,69024.0,90.13,120.32,8.305,6.221,2.084,0.832,0.97,Bloomberg Global Aggregate,0.0,N/A,1
P-142,CLT-1014,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,71410.0,99.09,100.0,7.141,7.076,0.065,0.016,0.83,Bloomberg Global Aggregate,0.0,N/A,1
P-143,CLT-1014,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,498829.0,183.98,247.56,123.49,91.775,31.715,11.269,24.67,MSCI World,0.0,N/A,1
P-143,CLT-1014,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,514961.0,255.62,237.21,122.154,131.634,-9.48,-1.268,24.4,MSCI World,0.0,N/A,1
P-143,CLT-1014,AAPL,Apple Inc.,Equity,Technology,United States,USD,732104.0,106.78,115.0,84.192,78.174,6.018,1.066,16.82,MSCI World,0.0,N/A,1
P-143,CLT-1014,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,385186.0,101.0,124.48,47.948,38.904,9.044,3.05,9.58,MSCI World,0.0,N/A,1
P-143,CLT-1014,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,144560.0,222.74,277.11,40.059,32.199,7.86,1.2,8.0,MSCI World,0.0,N/A,1
P-143,CLT-1014,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,89319.0,296.79,392.46,35.054,26.509,8.545,2.974,7.0,MSCI World,0.0,N/A,1
P-143,CLT-1014,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,52739.0,294.86,256.11,13.507,15.551,-2.044,-0.615,2.7,MSCI World,0.0,N/A,3
P-143,CLT-1014,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,142119.0,98.37,94.4,13.416,13.98,-0.564,-0.111,2.68,MSCI World,4.7,AA,2
P-143,CLT-1014,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,65138.0,190.09,203.43,13.251,12.382,0.869,0.157,2.65,MSCI World,0.0,N/A,1
P-143,CLT-1014,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,13951.0,158.66,181.85,2.537,2.213,0.324,0.088,0.51,MSCI World,0.0,N/A,1
P-143,CLT-1014,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,16136.0,151.39,154.62,2.495,2.443,0.052,0.009,0.5,MSCI World,0.0,N/A,1
P-143,CLT-1014,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,24280.0,98.62,100.0,2.428,2.394,0.034,0.008,0.49,MSCI World,0.0,N/A,1
P-144,CLT-1015,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,3983490.0,98.94,94.85,377.834,394.127,-16.293,-2.378,38.78,Bloomberg Global Aggregate,7.0,BBB+,1
P-144,CLT-1015,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,3521340.0,99.14,100.0,352.134,349.106,3.028,0.94,36.14,Bloomberg Global Aggregate,0.0,N/A,1
P-144,CLT-1015,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,169681.0,333.67,415.12,70.438,56.617,13.821,4.707,7.23,Bloomberg Global Aggregate,0.0,N/A,1
P-144,CLT-1015,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,183100.0,305.01,380.24,69.622,55.847,13.775,4.189,7.15,Bloomberg Global Aggregate,0.0,N/A,1
P-144,CLT-1015,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,227666.0,228.66,288.33,65.643,52.058,13.585,3.5,6.74,Bloomberg Global Aggregate,0.0,N/A,1
P-144,CLT-1015,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,326388.0,99.8,98.87,32.27,32.574,-0.304,-0.114,3.31,Bloomberg Global Aggregate,4.0,BBB+,1
P-144,CLT-1015,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,15466.0,440.59,411.16,6.359,6.814,-0.455,-0.119,0.65,Bloomberg Global Aggregate,0.0,N/A,1
P-145,CLT-1015,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,451011.0,382.96,409.56,184.716,172.719,11.997,1.4,34.82,Bloomberg Global Aggregate,0.0,N/A,1
P-145,CLT-1015,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,1144770.0,99.56,100.0,114.477,113.973,0.504,0.113,21.58,Bloomberg Global Aggregate,0.0,N/A,1
P-145,CLT-1015,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,778325.0,97.55,99.33,77.311,75.926,1.385,0.418,14.57,Bloomberg Global Aggregate,4.9,AAA,1
P-145,CLT-1015,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,283568.0,163.15,208.38,59.09,46.264,12.826,4.152,11.14,Bloomberg Global Aggregate,0.0,N/A,1
P-145,CLT-1015,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,175555.0,332.78,281.32,49.387,58.421,-9.034,-1.837,9.31,Bloomberg Global Aggregate,0.0,N/A,1
P-145,CLT-1015,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,285468.0,86.02,92.83,26.5,24.556,1.944,0.739,5.0,Bloomberg Global Aggregate,3.8,A,3
P-145,CLT-1015,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,302744.0,59.76,62.69,18.979,18.092,0.887,0.293,3.58,Bloomberg Global Aggregate,0.0,N/A,1
P-146,CLT-1015,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,934531.0,92.91,94.32,88.145,86.827,1.318,0.341,24.6,MSCI World,6.9,AA+,1
P-146,CLT-1015,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,605581.0,98.34,102.85,62.284,59.553,2.731,1.075,17.38,MSCI World,5.7,BBB+,1
P-146,CLT-1015,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,635289.0,98.19,97.51,61.947,62.379,-0.432,-0.073,17.29,MSCI World,5.7,AA+,1
P-146,CLT-1015,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,614490.0,89.22,95.58,58.733,54.825,3.908,1.241,16.39,MSCI World,4.0,A,1
P-146,CLT-1015,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,133247.0,220.17,295.97,39.437,29.337,10.1,3.704,11.01,MSCI World,0.0,N/A,1
P-146,CLT-1015,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,143520.0,99.37,100.0,14.352,14.262,0.09,0.011,4.01,MSCI World,0.0,N/A,1
P-146,CLT-1015,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,46384.0,268.76,287.58,13.339,12.466,0.873,0.263,3.72,MSCI World,0.0,N/A,1
P-146,CLT-1015,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,33010.0,416.78,398.88,13.167,13.758,-0.591,-0.067,3.68,MSCI World,0.0,N/A,1
P-146,CLT-1015,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,19948.0,201.01,225.59,4.5,4.01,0.49,0.16,1.26,MSCI World,0.0,N/A,1
P-146,CLT-1015,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,13351.0,106.39,102.09,1.363,1.42,-0.057,-0.023,0.38,MSCI World,4.6,BBB+,1
P-146,CLT-1015,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,4421.0,153.75,177.56,0.785,0.68,0.105,0.032,0.22,MSCI World,0.0,N/A,1
P-146,CLT-1015,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,1217.0,180.25,178.27,0.217,0.219,-0.002,-0.0,0.06,MSCI World,0.0,N/A,1
P-147,CLT-1015,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,3506640.0,98.09,100.0,350.664,343.966,6.698,2.562,22.82,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,848076.0,252.8,318.54,270.146,214.394,55.752,10.906,17.58,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,2647993.0,101.37,97.41,257.941,268.427,-10.486,-2.233,16.78,Bloomberg Global Aggregate,7.0,A,1
P-147,CLT-1015,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,948835.0,154.71,146.39,138.9,146.794,-7.894,-2.82,9.04,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,1075478.0,99.82,107.74,115.872,107.354,8.518,0.999,7.54,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,536077.0,204.2,215.07,115.294,109.467,5.827,1.509,7.5,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,498958.0,213.31,205.37,102.471,106.433,-3.962,-0.789,6.67,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,763130.0,92.75,93.03,70.994,70.78,0.214,0.045,4.62,Bloomberg Global Aggregate,6.0,AA+,1
P-147,CLT-1015,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,707550.0,99.71,100.0,70.755,70.55,0.205,0.044,4.6,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,131864.0,346.72,291.99,38.503,45.72,-7.217,-0.879,2.51,Bloomberg Global Aggregate,0.0,N/A,1
P-147,CLT-1015,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,14600.0,323.62,371.86,5.429,4.725,0.704,0.212,0.35,Bloomberg Global Aggregate,0.0,N/A,1
P-148,CLT-1016,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,5661449.0,109.27,104.51,591.678,618.627,-26.949,-10.776,40.81,Bloomberg Global Aggregate,5.8,AA+,2
P-148,CLT-1016,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,1542105.0,270.36,328.25,506.196,416.924,89.272,19.55,34.91,Bloomberg Global Aggregate,0.0,N/A,1
P-148,CLT-1016,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,830474.0,145.71,145.73,121.025,121.008,0.017,0.003,8.35,Bloomberg Global Aggregate,0.0,N/A,1
P-148,CLT-1016,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,363873.0,199.87,236.5,86.056,72.727,13.329,2.566,5.93,Bloomberg Global Aggregate,0.0,N/A,1
P-148,CLT-1016,AAPL,Apple Inc.,Equity,Technology,United States,USD,310600.0,147.49,193.86,60.213,45.81,14.403,3.454,4.15,Bloomberg Global Aggregate,0.0,N/A,1
P-148,CLT-1016,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,120904.0,303.07,371.13,44.871,36.642,8.229,2.703,3.09,Bloomberg Global Aggregate,0.0,N/A,2
P-148,CLT-1016,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,161626.0,190.73,178.09,28.784,30.827,-2.043,-0.396,1.99,Bloomberg Global Aggregate,0.0,N/A,1
P-148,CLT-1016,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,111770.0,99.72,100.0,11.177,11.146,0.031,0.011,0.77,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,HDFCBANK_IN,HDFC Bank Ltd.,Equity,Financials,India,INR,688072.0,290.22,277.92,191.229,199.692,-8.463,-2.244,16.95,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,403657.0,423.56,427.39,172.519,170.973,1.546,0.509,15.29,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,629762.0,200.34,245.45,154.575,126.167,28.408,9.144,13.7,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,1285020.0,98.98,100.0,128.502,127.191,1.311,0.419,11.39,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,1144295.0,100.65,96.58,110.516,115.173,-4.657,-1.229,9.8,Bloomberg Global Aggregate,4.4,BBB+,1
P-149,CLT-1017,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,240831.0,328.99,446.13,107.442,79.231,28.211,7.255,9.53,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,214418.0,447.56,385.63,82.686,95.965,-13.279,-4.587,7.33,Bloomberg Global Aggregate,0.0,N/A,3
P-149,CLT-1017,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,1063017.0,84.28,69.41,73.784,89.591,-15.807,-2.233,6.54,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,200969.0,352.28,302.28,60.749,70.797,-10.048,-1.46,5.39,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,XOM,Exxon Mobil Corp.,Equity,Energy,United States,USD,251836.0,127.85,137.49,34.625,32.197,2.428,0.287,3.07,Bloomberg Global Aggregate,0.0,N/A,1
P-149,CLT-1017,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,113112.0,93.66,100.29,11.344,10.594,0.75,0.28,1.01,Bloomberg Global Aggregate,6.6,AAA,3
P-150,CLT-1017,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,4685830.0,98.52,100.0,468.583,461.648,6.935,1.808,64.79,Bloomberg Global Aggregate,0.0,N/A,1
P-150,CLT-1017,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,1786220.0,99.29,100.0,178.622,177.354,1.268,0.318,24.7,Bloomberg Global Aggregate,0.0,N/A,1
P-150,CLT-1017,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,501781.0,101.04,101.07,50.715,50.7,0.015,0.006,7.01,Bloomberg Global Aggregate,4.3,AAA,1
P-150,CLT-1017,AAPL,Apple Inc.,Equity,Technology,United States,USD,67380.0,272.01,259.75,17.502,18.328,-0.826,-0.236,2.42,Bloomberg Global Aggregate,0.0,N/A,1
P-150,CLT-1017,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,32907.0,148.23,150.97,4.968,4.878,0.09,0.03,0.69,Bloomberg Global Aggregate,0.0,N/A,1
P-150,CLT-1017,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,28690.0,99.66,100.0,2.869,2.859,0.01,0.004,0.4,Bloomberg Global Aggregate,0.0,N/A,1
P-151,CLT-1017,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,602405.0,184.87,200.87,121.005,111.367,9.638,2.805,34.69,NIFTY 50,0.0,N/A,1
P-151,CLT-1017,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,192520.0,382.24,331.14,63.751,73.589,-9.838,-3.479,18.28,NIFTY 50,0.0,N/A,1
P-151,CLT-1017,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,204351.0,306.27,307.96,62.932,62.587,0.345,0.136,18.04,NIFTY 50,0.0,N/A,1
P-151,CLT-1017,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,70851.0,332.71,439.54,31.142,23.573,7.569,2.844,8.93,NIFTY 50,0.0,N/A,1
P-151,CLT-1017,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,153907.0,107.13,141.91,21.841,16.488,5.353,1.647,6.26,NIFTY 50,0.0,N/A,1
P-151,CLT-1017,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,66879.0,284.74,276.71,18.506,19.043,-0.537,-0.203,5.31,NIFTY 50,0.0,N/A,1
P-151,CLT-1017,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,165590.0,98.59,100.0,16.559,16.326,0.233,0.043,4.75,NIFTY 50,0.0,N/A,1
P-151,CLT-1017,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,111347.0,95.98,99.06,11.03,10.687,0.343,0.053,3.16,NIFTY 50,7.5,AAA,1
P-151,CLT-1017,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,4611.0,378.32,434.59,2.004,1.744,0.26,0.085,0.57,NIFTY 50,0.0,N/A,1
P-152,CLT-1018,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,1452708.0,98.68,102.28,148.583,143.353,5.23,0.646,22.86,Bloomberg Global Aggregate,7.0,AA,1
P-152,CLT-1018,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,1954463.0,67.13,71.48,139.705,131.203,8.502,2.989,21.5,Bloomberg Global Aggregate,0.0,N/A,1
P-152,CLT-1018,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,490765.0,148.92,186.24,91.4,73.085,18.315,7.078,14.06,Bloomberg Global Aggregate,0.0,N/A,1
P-152,CLT-1018,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,338710.0,166.52,208.68,70.682,56.402,14.28,1.555,10.88,Bloomberg Global Aggregate,0.0,N/A,1
P-152,CLT-1018,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,337218.0,115.8,159.33,53.729,39.05,14.679,3.628,8.27,Bloomberg Global Aggregate,0.0,N/A,1
P-152,CLT-1018,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,465176.0,90.16,96.63,44.95,41.94,3.01,0.691,6.92,Bloomberg Global Aggregate,6.7,A,1
P-152,CLT-1018,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,463977.0,72.25,84.28,39.104,33.522,5.582,1.895,6.02,Bloomberg Global Aggregate,0.0,N/A,1
P-152,CLT-1018,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,288860.0,98.54,100.0,28.886,28.464,0.422,0.053,4.44,Bloomberg Global Aggregate,0.0,N/A,1
P-152,CLT-1018,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,145819.0,90.42,94.0,13.707,13.185,0.522,0.151,2.11,Bloomberg Global Aggregate,7.0,AA,3
P-152,CLT-1018,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,129517.0,101.48,96.69,12.523,13.143,-0.62,-0.237,1.93,Bloomberg Global Aggregate,5.6,AA,1
P-152,CLT-1018,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,73396.0,104.61,90.89,6.671,7.678,-1.007,-0.231,1.03,Bloomberg Global Aggregate,0.0,N/A,2
P-153,CLT-1018,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,1140740.0,98.41,100.0,114.074,112.26,1.814,0.651,20.95,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,882990.0,99.78,100.0,88.299,88.105,0.194,0.043,16.21,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,650524.0,98.06,102.13,66.438,63.79,2.648,0.709,12.2,Bloomberg Global Aggregate,8.2,AA+,1
P-153,CLT-1018,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,206048.0,304.69,278.78,57.442,62.781,-5.339,-1.144,10.55,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,465369.0,106.75,105.54,49.115,49.678,-0.563,-0.14,9.02,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,636038.0,70.82,75.31,47.9,45.044,2.856,0.646,8.8,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,179876.0,282.35,243.69,43.834,50.788,-6.954,-1.22,8.05,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,438160.0,99.36,100.0,43.816,43.536,0.28,0.081,8.05,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,92025.0,309.33,287.52,26.459,28.466,-2.007,-0.265,4.86,Bloomberg Global Aggregate,0.0,N/A,1
P-153,CLT-1018,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,74958.0,89.45,95.96,7.193,6.705,0.488,0.097,1.32,Bloomberg Global Aggregate,6.4,AA,2
P-154,CLT-1018,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,1885591.0,319.88,435.83,821.797,603.163,218.634,40.98,30.95,MSCI World,0.0,N/A,1
P-154,CLT-1018,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,5468989.0,100.15,101.03,552.532,547.719,4.813,1.313,20.81,MSCI World,4.6,A,1
P-154,CLT-1018,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,2949420.0,128.66,162.12,478.16,379.472,98.688,20.676,18.01,MSCI World,0.0,N/A,1
P-154,CLT-1018,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,899361.0,453.73,422.83,380.277,408.067,-27.79,-11.093,14.32,MSCI World,0.0,N/A,1
P-154,CLT-1018,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,1663360.0,97.59,121.97,202.88,162.327,40.553,4.383,7.64,MSCI World,0.0,N/A,1
P-154,CLT-1018,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,275869.0,252.87,340.89,94.041,69.759,24.282,3.955,3.54,MSCI World,0.0,N/A,1
P-154,CLT-1018,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,562401.0,96.91,102.37,57.573,54.502,3.071,0.371,2.17,MSCI World,7.5,A,2
P-154,CLT-1018,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,565030.0,98.61,100.0,56.503,55.718,0.785,0.111,2.13,MSCI World,0.0,N/A,1
P-154,CLT-1018,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,67013.0,177.98,171.13,11.468,11.927,-0.459,-0.067,0.43,MSCI World,0.0,N/A,1
P-155,CLT-1018,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,5578564.0,100.74,104.59,583.462,561.985,21.477,7.381,31.53,Bloomberg Global Aggregate,6.3,AAA,1
P-155,CLT-1018,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,4062805.0,97.76,93.75,380.888,397.18,-16.292,-4.878,20.59,Bloomberg Global Aggregate,0.0,N/A,1
P-155,CLT-1018,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,2355395.0,91.79,94.16,221.784,216.202,5.582,1.501,11.99,Bloomberg Global Aggregate,6.5,A,1
